state_ansi,county_ansi,year,colonies
17,147,2017,18
17,163,2017,363
17,173,2017,63
17,179,2017,45
17,181,2017,48
17,183,2017,133
17,191,2017,582
17,195,2017,229
17,197,2017,512
17,199,2017,200
18,1,2017,853
18,3,2017,188
18,5,2017,38
18,13,2017,65
18,15,2017,42
18,17,2017,43
18,19,2017,54
18,23,2017,180
18,25,2017,43
18,27,2017,143
18,29,2017,213
18,39,2017,196
18,47,2017,88
18,51,2017,15
18,53,2017,85
18,55,2017,150
18,57,2017,179
18,59,2017,100
18,61,2017,189
18,63,2017,223
18,73,2017,146
18,75,2017,34
18,77,2017,282
18,79,2017,98
18,81,2017,336
18,87,2017,449
18,91,2017,219
18,95,2017,276
18,99,2017,200
18,101,2017,46
18,105,2017,93
18,109,2017,556
18,113,2017,246
18,117,2017,41
18,119,2017,46
18,123,2017,89
18,125,2017,33
18,127,2017,430
18,133,2017,198
18,135,2017,43
18,137,2017,318
18,141,2017,281
18,143,2017,111
18,145,2017,44
18,149,2017,90
18,155,2017,240
18,157,2017,141
18,167,2017,78
18,177,2017,287
18,179,2017,37
18,183,2017,18
19,5,2017,723
19,7,2017,38
19,9,2017,12
19,15,2017,84
19,17,2017,236
19,19,2017,222
19,31,2017,192
19,43,2017,3021
19,51,2017,105
19,61,2017,99
19,87,2017,87
19,91,2017,75
19,103,2017,220
19,113,2017,319
19,121,2017,87
19,123,2017,86
19,131,2017,23
19,135,2017,17
19,153,2017,320
19,155,2017,69
19,169,2017,309
19,177,2017,126
19,181,2017,126
19,183,2017,263
19,191,2017,359
19,193,2017,957
20,11,2017,109
20,15,2017,369
20,31,2017,62
20,35,2017,70
20,37,2017,47
20,45,2017,76
20,59,2017,92
20,85,2017,44
20,87,2017,132
20,91,2017,592
20,103,2017,229
20,121,2017,216
20,125,2017,77
20,133,2017,48
20,139,2017,116
20,155,2017,128
20,157,2017,46
20,173,2017,175
20,177,2017,172
20,201,2017,46
20,205,2017,16
21,1,2017,192
21,3,2017,553
21,5,2017,132
21,9,2017,390
21,11,2017,75
21,15,2017,158
21,17,2017,65
21,19,2017,59
21,21,2017,53
21,23,2017,72
21,25,2017,110
21,27,2017,168
21,29,2017,114
21,31,2017,77
21,35,2017,28
21,37,2017,202
21,41,2017,36
21,43,2017,53
21,45,2017,115
21,47,2017,269
21,49,2017,153
21,51,2017,139
21,53,2017,21
21,55,2017,91
21,57,2017,49
21,63,2017,50
21,65,2017,62
21,67,2017,236
21,69,2017,140
21,79,2017,168
21,81,2017,198
21,85,2017,150
21,89,2017,51
21,93,2017,431
21,97,2017,246
21,99,2017,303
21,103,2017,157
21,107,2017,67
21,109,2017,144
21,111,2017,58
21,113,2017,55
21,115,2017,67
21,121,2017,282
21,123,2017,148
21,125,2017,142
21,127,2017,112
21,129,2017,63
21,135,2017,22
21,137,2017,219
21,139,2017,54
21,141,2017,217
21,151,2017,280
21,153,2017,449
21,155,2017,88
21,161,2017,129
21,163,2017,180
21,165,2017,75
21,167,2017,240
21,169,2017,173
21,171,2017,35
21,175,2017,119
21,179,2017,268
21,181,2017,30
21,183,2017,120
21,185,2017,135
21,187,2017,97
21,191,2017,93
21,193,2017,299
21,195,2017,125
21,199,2017,158
21,203,2017,143
21,207,2017,35
21,209,2017,133
21,211,2017,416
21,213,2017,67
21,215,2017,47
21,217,2017,65
21,219,2017,86
21,221,2017,135
21,223,2017,85
21,227,2017,175
21,229,2017,135
21,231,2017,128
21,235,2017,106
21,239,2017,560
22,5,2017,360
22,9,2017,22332
22,11,2017,240
22,13,2017,16
22,15,2017,585
22,17,2017,131
22,19,2017,378
22,33,2017,900
22,37,2017,100
22,39,2017,138
22,41,2017,49
22,43,2017,23
22,47,2017,78
22,53,2017,65
22,57,2017,460
22,61,2017,97
22,63,2017,1922
22,69,2017,77
22,73,2017,132
22,85,2017,327
22,89,2017,228
22,97,2017,97
22,103,2017,393
22,105,2017,237
22,115,2017,121
23,1,2017,174
23,3,2017,83
23,5,2017,1079
23,7,2017,65
23,9,2017,133
23,11,2017,426
23,17,2017,542
23,21,2017,160
23,23,2017,139
23,25,2017,517
23,29,2017,476
23,31,2017,253
24,1,2017,84
24,3,2017,81
24,5,2017,1359
24,9,2017,151
24,13,2017,233
24,15,2017,179
24,17,2017,101
24,19,2017,224
24,21,2017,2680
24,23,2017,148
24,25,2017,450
24,27,2017,416
24,31,2017,521
24,33,2017,525
24,35,2017,44
24,37,2017,79
24,41,2017,137
25,1,2017,270
25,3,2017,187
25,5,2017,176
25,9,2017,300
25,11,2017,618
25,13,2017,925
25,15,2017,445
25,17,2017,1203
25,23,2017,616
25,27,2017,819
26,5,2017,214
26,11,2017,115
26,17,2017,189
26,21,2017,377
26,23,2017,33
26,25,2017,424
26,33,2017,61
26,37,2017,461
26,45,2017,181
26,47,2017,69
26,49,2017,1861
26,51,2017,70
26,55,2017,233
26,57,2017,271
26,59,2017,423
26,65,2017,354
26,67,2017,175
26,73,2017,140
26,75,2017,725
26,77,2017,682
26,79,2017,45
26,81,2017,4067
26,87,2017,251
26,89,2017,6182
26,91,2017,549
26,93,2017,325
26,97,2017,13
26,99,2017,187
26,105,2017,746
26,109,2017,25
26,111,2017,314
26,115,2017,254
26,117,2017,567
26,121,2017,134
26,125,2017,133
26,133,2017,42
26,135,2017,93
26,145,2017,1137
26,151,2017,3362
26,155,2017,134
26,157,2017,290
26,159,2017,116
26,161,2017,978
26,163,2017,2403
27,1,2017,270
27,3,2017,265
27,17,2017,68
27,19,2017,287
27,21,2017,172
27,25,2017,436
27,35,2017,16
27,37,2017,1968
27,47,2017,39
27,49,2017,170
27,53,2017,133
27,55,2017,50
27,57,2017,14
27,65,2017,153
27,67,2017,17
27,79,2017,85
27,95,2017,986
27,97,2017,1286
27,99,2017,78
27,109,2017,202
27,111,2017,5217
27,115,2017,364
27,121,2017,7126
27,131,2017,477
27,137,2017,194
27,139,2017,472
27,141,2017,110
27,145,2017,495
27,153,2017,613
27,157,2017,143
27,163,2017,182
27,171,2017,258
28,21,2017,14
28,25,2017,62
28,29,2017,254
28,31,2017,26
28,37,2017,36
28,41,2017,377
28,47,2017,91
28,49,2017,172
28,57,2017,17
28,59,2017,510
28,67,2017,1161
28,77,2017,10
28,85,2017,190
28,87,2017,251
28,95,2017,114
28,117,2017,35
28,121,2017,108
28,123,2017,201
28,139,2017,172
28,147,2017,193
29,1,2017,51
29,7,2017,337
29,9,2017,150
29,13,2017,72
29,15,2017,70
29,17,2017,64
29,19,2017,556
29,23,2017,68
29,25,2017,213
29,27,2017,220
29,31,2017,121
29,37,2017,218
29,43,2017,171
29,47,2017,100
29,49,2017,54
29,51,2017,49
29,53,2017,108
29,55,2017,101
29,59,2017,161
29,63,2017,299
29,65,2017,114
29,67,2017,182
29,71,2017,375
29,73,2017,102
29,77,2017,469
29,79,2017,149
29,81,2017,171
29,85,2017,43
29,91,2017,97
29,95,2017,94
29,99,2017,177
29,101,2017,113
29,105,2017,105
29,107,2017,234
29,109,2017,105
29,113,2017,389
29,117,2017,73
29,119,2017,70
29,121,2017,51
29,123,2017,33
29,125,2017,42
29,131,2017,108
29,135,2017,72
29,137,2017,229
29,141,2017,91
29,145,2017,279
29,153,2017,26
29,157,2017,117
29,159,2017,122
29,161,2017,38
29,163,2017,113
29,165,2017,81
29,167,2017,261
29,169,2017,43
29,175,2017,66
29,177,2017,89
29,179,2017,36
29,183,2017,175
29,185,2017,65
29,186,2017,119
29,187,2017,139
29,189,2017,138
29,199,2017,143
29,209,2017,107
29,213,2017,37
29,215,2017,117
29,217,2017,277
29,219,2017,55
29,221,2017,184
29,223,2017,39
29,225,2017,184
29,229,2017,30
30,31,2017,64
30,35,2017,45
30,47,2017,8842
30,81,2017,427
30,95,2017,1245
30,111,2017,360
31,27,2017,4516
31,109,2017,484
31,139,2017,236
31,155,2017,177
31,185,2017,8
32,7,2017,69
32,23,2017,929
33,5,2017,339
33,9,2017,113
33,11,2017,596
33,15,2017,196
33,17,2017,133
33,19,2017,464
34,1,2017,670
34,3,2017,116
34,5,2017,563
34,7,2017,107
34,9,2017,197
34,11,2017,845
34,13,2017,161
34,19,2017,1941
34,21,2017,68
34,27,2017,591
34,29,2017,69
34,37,2017,855
34,41,2017,486
35,1,2017,225
35,5,2017,35
35,35,2017,78
35,39,2017,648
35,49,2017,257
35,55,2017,120
35,61,2017,330
36,1,2017,844
36,3,2017,580
36,7,2017,302
36,9,2017,706
36,11,2017,680
36,13,2017,387
36,15,2017,555
36,19,2017,630
36,21,2017,303
36,25,2017,184
36,27,2017,735
36,29,2017,1324
36,31,2017,57
36,33,2017,231
36,37,2017,271
36,39,2017,711
36,45,2017,1624
36,49,2017,73
36,51,2017,63
36,53,2017,1197
36,65,2017,840
36,67,2017,1921
36,69,2017,365
36,71,2017,470
36,75,2017,305
36,77,2017,374
36,83,2017,86
36,89,2017,414
36,91,2017,199
36,93,2017,22
36,97,2017,149
36,99,2017,177
36,101,2017,1429
36,103,2017,764
36,105,2017,54
36,107,2017,1130
36,109,2017,189
36,111,2017,223
36,115,2017,715
36,117,2017,3547
36,119,2017,176
36,121,2017,1423
36,123,2017,553
37,1,2017,446
37,3,2017,116
37,5,2017,225
37,7,2017,44
37,9,2017,301
37,11,2017,199
37,19,2017,355
37,21,2017,1544
37,23,2017,296
37,25,2017,155
37,27,2017,515
37,33,2017,414
37,35,2017,309
37,37,2017,314
37,39,2017,582
37,43,2017,9
37,45,2017,719
37,51,2017,20
37,57,2017,174
37,59,2017,269
37,61,2017,17
37,63,2017,75
37,67,2017,1138
37,71,2017,311
37,75,2017,1094
37,77,2017,119
37,81,2017,189
37,85,2017,124
37,87,2017,246
37,89,2017,385
37,97,2017,794
37,101,2017,167
37,103,2017,83
37,105,2017,117
37,107,2017,72
37,109,2017,257
37,111,2017,511
37,113,2017,501
37,115,2017,327
37,119,2017,158
37,121,2017,99
37,123,2017,189
37,125,2017,469
37,127,2017,177
37,129,2017,82
37,131,2017,13
37,135,2017,951
37,137,2017,46
37,147,2017,380
37,149,2017,147
37,151,2017,323
37,153,2017,81
37,157,2017,378
37,159,2017,530
37,161,2017,265
37,163,2017,223
37,167,2017,79
37,169,2017,256
37,171,2017,525
37,175,2017,90
37,179,2017,274
37,183,2017,605
37,189,2017,158
37,193,2017,362
37,195,2017,280
37,197,2017,499
37,199,2017,58
38,1,2017,8330
38,17,2017,28836
38,35,2017,1910
38,55,2017,12184
38,77,2017,103
38,89,2017,3534
39,1,2017,222
39,3,2017,339
39,5,2017,368
39,7,2017,386
39,9,2017,240
39,11,2017,108
39,13,2017,304
39,15,2017,149
39,17,2017,789
39,19,2017,115
39,21,2017,78
39,23,2017,282
39,25,2017,272
39,27,2017,406
39,29,2017,258
39,31,2017,169
39,33,2017,100
39,35,2017,92
39,37,2017,293
39,39,2017,149
39,41,2017,322
39,45,2017,532
39,47,2017,155
39,49,2017,300
39,51,2017,236
39,53,2017,899
39,55,2017,498
39,57,2017,277
39,59,2017,160
39,61,2017,290
39,65,2017,861
39,71,2017,215
39,73,2017,148
39,75,2017,505
39,81,2017,301
39,83,2017,543
39,85,2017,262
39,87,2017,79
39,89,2017,278
39,91,2017,286
39,93,2017,272
39,95,2017,335
39,97,2017,175
39,99,2017,191
39,103,2017,434
39,105,2017,207
39,107,2017,91
39,109,2017,143
39,111,2017,77
39,113,2017,155
39,117,2017,423
39,119,2017,210
39,123,2017,81
39,125,2017,116
39,127,2017,243
39,129,2017,1231
39,131,2017,67
39,133,2017,561
39,135,2017,141
39,137,2017,369
39,139,2017,656
39,141,2017,284
39,143,2017,94
39,145,2017,159
39,147,2017,549
39,149,2017,95
39,151,2017,842
39,153,2017,220
39,155,2017,208
39,157,2017,304
39,159,2017,417
39,161,2017,153
39,163,2017,5
39,165,2017,446
39,167,2017,95
39,169,2017,626
39,175,2017,160
40,5,2017,57
40,13,2017,224
40,17,2017,17
40,21,2017,152
40,23,2017,27
40,27,2017,164
40,29,2017,116
40,35,2017,948
40,37,2017,280
40,39,2017,50
40,41,2017,72
40,49,2017,339
40,51,2017,84
40,55,2017,4
40,61,2017,92
40,77,2017,67
40,79,2017,149
40,81,2017,260
40,83,2017,470
40,87,2017,31
40,97,2017,146
40,101,2017,220
40,105,2017,23
40,109,2017,284
40,111,2017,114
40,113,2017,213
40,115,2017,454
40,117,2017,88
40,119,2017,266
40,121,2017,161
40,123,2017,74
40,125,2017,105
40,131,2017,431
40,143,2017,1440
40,145,2017,161
41,3,2017,11421
41,5,2017,13582
41,7,2017,50
41,9,2017,297
41,11,2017,38
41,13,2017,81
41,17,2017,249
41,19,2017,719
41,29,2017,6014
41,33,2017,92
41,35,2017,635
41,39,2017,4339
41,41,2017,118
41,47,2017,7116
41,51,2017,1305
41,53,2017,2883
41,57,2017,13
41,59,2017,8087
41,61,2017,71
41,65,2017,995
41,67,2017,1311
41,71,2017,1573
42,1,2017,2888
42,3,2017,1114
42,5,2017,164
42,7,2017,336
42,9,2017,192
42,11,2017,563
42,13,2017,154
42,15,2017,583
42,17,2017,436
42,19,2017,188
42,21,2017,198
42,25,2017,110
42,27,2017,401
42,29,2017,723
42,31,2017,91
42,33,2017,128
42,39,2017,343
42,41,2017,449
42,43,2017,234
42,45,2017,239
42,51,2017,90
42,55,2017,910
42,57,2017,24
42,59,2017,207
42,61,2017,273
42,63,2017,161
42,65,2017,551
42,67,2017,242
42,71,2017,1047
42,73,2017,197
42,75,2017,200
42,77,2017,160
42,83,2017,8
42,85,2017,272
42,89,2017,76
42,91,2017,269
42,93,2017,41
42,95,2017,186
42,99,2017,586
42,105,2017,145
42,107,2017,149
42,109,2017,255
42,111,2017,106
42,113,2017,18
42,115,2017,404
42,117,2017,463
42,123,2017,153
42,125,2017,606
42,127,2017,235
42,129,2017,293
42,131,2017,429
42,133,2017,1945
44,3,2017,22
44,7,2017,208
44,9,2017,210
45,1,2017,86
45,3,2017,433
45,7,2017,654
45,15,2017,211
45,19,2017,415
45,21,2017,128
45,23,2017,137
45,25,2017,437
45,35,2017,88
45,43,2017,82
45,45,2017,1576
45,47,2017,169
45,51,2017,214
45,55,2017,204
45,57,2017,53
45,59,2017,196
45,61,2017,70
45,63,2017,750
45,65,2017,39
45,71,2017,165
45,73,2017,587
45,75,2017,168
45,77,2017,1172
45,81,2017,138
45,83,2017,474
45,91,2017,179
46,19,2017,2160
46,61,2017,197
46,77,2017,1661
46,99,2017,767
46,135,2017,735
47,1,2017,466
47,3,2017,332
47,5,2017,189
47,9,2017,350
47,11,2017,93
47,13,2017,48
47,15,2017,121
47,17,2017,194
47,19,2017,101
47,21,2017,117
47,25,2017,220
47,31,2017,318
47,33,2017,24
47,35,2017,177
47,37,2017,479
47,39,2017,45
47,43,2017,226
47,45,2017,50
47,47,2017,571
47,49,2017,84
47,51,2017,131
47,55,2017,367
47,57,2017,257
47,59,2017,264
47,61,2017,62
47,63,2017,99
47,65,2017,110
47,67,2017,51
47,69,2017,47
47,71,2017,296
47,73,2017,196
47,77,2017,36
47,81,2017,260
47,89,2017,153
47,91,2017,277
47,93,2017,500
47,99,2017,425
47,101,2017,73
47,103,2017,228
47,105,2017,267
47,107,2017,406
47,111,2017,226
47,113,2017,70
47,115,2017,100
47,117,2017,143
47,119,2017,193
47,121,2017,56
47,123,2017,332
47,125,2017,154
47,129,2017,108
47,131,2017,110
47,133,2017,168
47,137,2017,17
47,139,2017,184
47,141,2017,122
47,143,2017,191
47,145,2017,179
47,147,2017,191
47,149,2017,471
47,151,2017,98
47,155,2017,239
47,157,2017,142
47,159,2017,169
47,163,2017,164
47,165,2017,833
47,167,2017,254
47,171,2017,32
47,173,2017,60
47,177,2017,145
47,179,2017,475
47,185,2017,172
47,187,2017,155
47,189,2017,351
48,1,2017,63023
48,5,2017,243
48,15,2017,717
48,19,2017,152
48,29,2017,412
48,31,2017,171
48,35,2017,104
48,41,2017,835
48,53,2017,190
48,55,2017,276
48,59,2017,67
48,61,2017,31
48,83,2017,33
48,85,2017,1758
48,89,2017,293
48,91,2017,193
48,93,2017,68
48,97,2017,413
48,113,2017,197
48,119,2017,257
48,139,2017,2458
48,143,2017,346
48,147,2017,3923
48,149,2017,406
48,157,2017,208
48,159,2017,42
48,171,2017,89
48,175,2017,233
48,181,2017,816
48,187,2017,222
48,193,2017,40
48,203,2017,529
48,209,2017,120
48,217,2017,132
48,221,2017,166
48,225,2017,127
48,237,2017,34
48,241,2017,99
48,249,2017,73
48,251,2017,351
48,255,2017,86
48,257,2017,479
48,259,2017,201
48,265,2017,89
48,285,2017,2130
48,287,2017,139
48,293,2017,415
48,303,2017,23
48,315,2017,42
48,333,2017,45
48,337,2017,96
48,339,2017,474
48,347,2017,71
48,349,2017,166
48,361,2017,238
48,363,2017,48
48,365,2017,160
48,367,2017,391
48,395,2017,217
48,397,2017,199
48,399,2017,50
48,401,2017,85
48,407,2017,190
48,417,2017,17
48,419,2017,84
48,423,2017,723
48,429,2017,42
48,439,2017,122
48,441,2017,30
48,449,2017,55
48,459,2017,150
48,467,2017,361
48,471,2017,227
48,473,2017,692
48,477,2017,242
48,479,2017,158
48,481,2017,449
48,491,2017,728
48,493,2017,317
48,497,2017,1495
48,499,2017,212
49,3,2017,176
49,7,2017,98
49,21,2017,68
49,27,2017,5945
49,35,2017,364
49,39,2017,217
49,41,2017,39
49,45,2017,145
49,49,2017,2095
49,57,2017,294
50,1,2017,5993
50,3,2017,211
50,7,2017,299
50,13,2017,69
50,15,2017,252
50,17,2017,101
50,19,2017,90
50,23,2017,134
50,25,2017,322
50,27,2017,146
51,1,2017,30
51,3,2017,237
51,9,2017,166
51,11,2017,79
51,15,2017,762
51,19,2017,350
51,21,2017,111
51,31,2017,121
51,35,2017,197
51,37,2017,204
51,43,2017,164
51,45,2017,37
51,47,2017,229
51,51,2017,11
51,59,2017,189
51,61,2017,642
51,63,2017,276
51,65,2017,56
51,67,2017,550
51,69,2017,378
51,71,2017,103
51,73,2017,107
51,75,2017,310
51,77,2017,141
51,83,2017,397
51,85,2017,175
51,89,2017,48
51,105,2017,279
51,107,2017,523
51,109,2017,101
51,111,2017,31
51,113,2017,85
51,117,2017,69
51,121,2017,271
51,125,2017,171
51,137,2017,77
51,141,2017,595
51,143,2017,570
51,145,2017,90
51,147,2017,119
51,153,2017,93
51,155,2017,44
51,157,2017,515
51,163,2017,282
51,165,2017,583
51,167,2017,203
51,169,2017,292
51,171,2017,275
51,173,2017,168
51,177,2017,247
51,179,2017,114
51,181,2017,21
51,185,2017,141
51,191,2017,211
51,195,2017,24
51,197,2017,270
51,199,2017,73
51,550,2017,84
51,800,2017,114
53,7,2017,1110
53,9,2017,153
53,11,2017,5976
53,13,2017,66
53,15,2017,45
53,27,2017,153
53,29,2017,276
53,31,2017,72
53,33,2017,906
53,35,2017,105
53,39,2017,218
53,41,2017,502
53,43,2017,8
53,45,2017,136
53,47,2017,834
53,53,2017,878
53,55,2017,79
53,59,2017,3
53,61,2017,818
53,63,2017,1518
53,65,2017,1040
53,67,2017,291
53,73,2017,900
53,77,2017,24833
54,1,2017,70
54,7,2017,341
54,11,2017,78
54,13,2017,103
54,15,2017,217
54,17,2017,102
54,19,2017,211
54,21,2017,108
54,25,2017,196
54,31,2017,478
54,33,2017,354
54,35,2017,498
54,37,2017,129
54,39,2017,255
54,41,2017,62
54,43,2017,124
54,49,2017,104
54,51,2017,153
54,55,2017,111
54,61,2017,123
54,63,2017,247
54,67,2017,78
54,71,2017,132
54,75,2017,45
54,77,2017,193
54,79,2017,96
54,81,2017,199
54,83,2017,361
54,85,2017,218
54,87,2017,299
54,89,2017,169
54,91,2017,77
54,93,2017,30
54,95,2017,52
54,97,2017,145
54,99,2017,302
54,105,2017,75
54,107,2017,438
55,5,2017,322
55,7,2017,62
55,11,2017,71
55,13,2017,150
55,15,2017,256
55,19,2017,527
55,21,2017,371
55,23,2017,101
55,25,2017,1487
55,29,2017,112
55,31,2017,30
55,35,2017,345
55,39,2017,236
55,45,2017,236
55,47,2017,112
55,49,2017,241
55,53,2017,99
55,55,2017,142
55,57,2017,54
55,63,2017,68
55,65,2017,1336
55,67,2017,29
55,71,2017,601
55,75,2017,267
55,77,2017,139
55,81,2017,1002
55,87,2017,262
55,93,2017,525
55,95,2017,1556
55,101,2017,140
55,103,2017,488
55,105,2017,857
55,109,2017,409
55,111,2017,613
55,115,2017,83
55,117,2017,66
55,119,2017,249
55,121,2017,695
55,123,2017,522
55,127,2017,286
55,129,2017,39
55,131,2017,395
55,135,2017,237
55,137,2017,69
56,13,2017,1107
56,43,2017,13
